6.155464837454370581e+02 6.167607515064370318e+02 6.168275263259264420e+02 6.159273245255591291e+02 6.141877599105333729e+02 6.116973384690256808e+02 6.085151393612682114e+02 6.046773593435787006e+02 6.002015631666680520e+02 5.950892505352957187e+02 5.893271256608877593e+02 5.828872845207727096e+02 5.757263928924429592e+02 5.677837993797367062e+02 5.589783869959057938e+02 5.492037859812530769e+02 5.383213046202957912e+02 5.261495091047071355e+02 5.124486584988341065e+02 4.968968996102674964e+02 4.790526653440938389e+02 4.582927956127538209e+02 4.337053349489188463e+02 4.038914047747067571e+02 3.665671735978223182e+02 3.176698146605647253e+02 2.490051241862283860e+02 1.403277066439415535e+02 1.679505651270096966e-15 9.337498227702895749e-215
6.194857615347413002e+02 6.203118486302294059e+02 6.200827822158022400e+02 6.189557299818897036e+02 6.170416179965599213e+02 6.144170263210808116e+02 6.111324500445671219e+02 6.072178424058287192e+02 6.026861818789374183e+02 5.975355716045803547e+02 5.917501903754144905e+02 5.853002619945463039e+02 5.781410852730336956e+02 5.702110486356439196e+02 5.614284205407426498e+02 5.516865312721467944e+02 5.408467002170372098e+02 5.287278412898887154e+02 5.150909586759719332e+02 4.996154540101775865e+02 4.818617148540523658e+02 4.612095588084925453e+02 4.367516028945348694e+02 4.070961966158959058e+02 3.699715289434831220e+02 3.213363888230321663e+02 2.530404246592706272e+02 1.449468851221751322e+02 1.916906410390574498e-14 4.075751076591674549e-215
6.230731142665274547e+02 6.235652435995830274e+02 6.230805728704756348e+02 6.217567883365253465e+02 6.196908836360656778e+02 6.169494454934950909e+02 6.135757378611618833e+02 6.095944276273000924e+02 6.050145905556958041e+02 5.998314276614571554e+02 5.940269536715815093e+02 5.875697864552539613e+02 5.804140546530928759e+02 5.724973312782628909e+02 5.637373746308352338e+02 5.540272865491510856e+02 5.432284403701077053e+02 5.311601133746853520e+02 5.175840426396950988e+02 5.021808381145811495e+02 4.845127527841391952e+02 4.639624333844138278e+02 4.396268283173176883e+02 4.101211227321007300e+02 3.731848628015949885e+02 3.247972508061956773e+02 2.568493347733609653e+02 1.493069167058012852e+02 1.895826808268244090e-13 9.702344955388638511e-215
6.263606841128814722e+02 6.265630939531705508e+02 6.258557892578198789e+02 6.243600733777039977e+02 6.221612015529171913e+02 6.193173057185468906e+02 6.158655015173974334e+02 6.118259384304802779e+02 6.072043421708966662e+02 6.019934133796825790e+02 5.961732977164203930e+02 5.897112253422791355e+02 5.825603164598528565e+02 5.746574477561907770e+02 5.659199529790752194e+02 5.562407636623354392e+02 5.454813409167154532e+02 5.334613358113163031e+02 5.199432039198105713e+02 5.046087196128630126e+02 4.870219201003756098e+02 4.665681449348609249e+02 4.423484561907039279e+02 4.129845211979138071e+02 3.762266472867094080e+02 3.280733684180855221e+02 2.604549293554691758e+02 1.534342199579630517e+02 1.741477497945051661e-12 5.672009529586972475e-215
6.293903976834785681e+02 6.293395601085247790e+02 6.284369258580281894e+02 6.267899142134822341e+02 6.244738070665364376e+02 6.215395204224615782e+02 6.180188976454767271e+02 6.139281961435203812e+02 6.092702432718438104e+02 6.040355692576023330e+02 5.982026940893648543e+02 5.917376409532490698e+02 5.845926557692007464e+02 5.767040177556092431e+02 5.679887069710381411e+02 5.583395326345704461e+02 5.476180689415413099e+02 5.356443487989955656e+02 5.221815299311820127e+02 5.069125110514708581e+02 4.894030366906677614e+02 4.690410160320030855e+02 4.449314265169014107e+02 4.157020980183578445e+02 3.791135596142445934e+02 3.311827001710571494e+02 2.638769715089242709e+02 1.573514120107186613e+02 1.457787267760718311e-11 8.682962129238179405e-215
6.321963755286159312e+02 6.319226514066850768e+02 6.308475180752748201e+02 6.290665428955701373e+02 6.266464658135562331e+02 6.236319960816935009e+02 6.200504207697209722e+02 6.159146189779758060e+02 6.112248926258573647e+02 6.059698752475788979e+02 6.001266639429824181e+02 5.936602257470417499e+02 5.865220447645264130e+02 5.786478863184828469e+02 5.699544331072969499e+02 5.603344129797621918e+02 5.496495365202002858e+02 5.377202190144581664e+02 5.243103056010222645e+02 5.091037793974458054e+02 4.916680233078853348e+02 4.713934023268955116e+02 4.473886289296066252e+02 4.182874042643804273e+02 3.818599893400938186e+02 3.341407410980606301e+02 2.671325135984312737e+02 1.610780141973431796e+02 1.111917310754747672e-10 9.590392266766619654e-215
6.348066916313669026e+02 6.343355795271124862e+02 6.331072052739554010e+02 6.312069479475013623e+02 6.286941785743177888e+02 6.256082286917011288e+02 6.219724201555010268e+02 6.177966798073994141e+02 6.130790949014310627e+02 6.078066315160348267e+02 6.019551337527974511e+02 5.954886398718078908e+02 5.883579673330197011e+02 5.804984349199288545e+02 5.718264832916886462e+02 5.622347864932205539e+02 5.515852085243416241e+02 5.396985495711018075e+02 5.263393258572847344e+02 5.111925678780942235e+02 4.938272321332971728e+02 4.736360351209795567e+02 4.497312591391442425e+02 4.207522106233153067e+02 3.844784357281330927e+02 3.369609511765727916e+02 2.702363681815327254e+02 1.646309809934973600e+02 7.412273516667366913e-10 5.084093530304254418e-215
6.372446773445235522e+02 6.365977672336514388e+02 6.352325272206365980e+02 6.332255202743676818e+02 6.306297177618187106e+02 6.274797607590016923e+02 6.237954980573217654e+02 6.195842606904062677e+02 6.148421824666640987e+02 6.095547549686970115e+02 6.036967151027773753e+02 5.972312772029875987e+02 5.901086744681217624e+02 5.822638395703198739e+02 5.736130098527519294e+02 5.640488351810432732e+02 5.534333455674208153e+02 5.415877255338928080e+02 5.282771462107518801e+02 5.131876505742326344e+02 4.958897086126937666e+02 4.757782921071878945e+02 4.519691013326812481e+02 4.231068042686349031e+02 3.869798229550387987e+02 3.396550941462296009e+02 2.732014813263131146e+02 1.680251329943454834e+02 4.784665272617674263e-09 8.261933036731930151e-215
6.395299000055068745e+02 6.387256104084965500e+02 6.372375304577212773e+02 6.351345479237010068e+02 6.324640412721604434e+02 6.292565358367579620e+02 6.255288204176703175e+02 6.212859308469342068e+02 6.165222685243576279e+02 6.112220159755823943e+02 6.053589207446715363e+02 5.988954739478008378e+02 5.917813875291433305e+02 5.839512597105150462e+02 5.753211604380448989e+02 5.657837380699448886e+02 5.552011989811497870e+02 5.433951101455361368e+02 5.301312817431515896e+02 5.150967362182755096e+02 4.978634010612316274e+02 4.778284143654439049e+02 4.541107544390369526e+02 4.253602264852353869e+02 3.893737523547812884e+02 3.422335093764615408e+02 2.760392315996267030e+02 1.712734944472507550e+02 2.837772897856008803e-08 3.667594233729251281e-215
6.416789082891175440e+02 6.407330608299837422e+02 6.391342354601553097e+02 6.369445994141132132e+02 6.342066154743754396e+02 6.309471769125359515e+02 6.271803620083944679e+02 6.229091667025926427e+02 6.181264494265391249e+02 6.128152196427216722e+02 6.069483502792235186e+02 6.004876793385568590e+02 5.933824611804549249e+02 5.855670023671483477e+02 5.769572357354528549e+02 5.674458271306777988e+02 5.568951674755215890e+02 5.451272032499986153e+02 5.319083681222510904e+02 5.169266327964151060e+02 4.997553300742341094e+02 4.797936817646417467e+02 4.561638148594650488e+02 4.275204647526871895e+02 3.916687063585182500e+02 3.447053314509037705e+02 2.787596713669726114e+02 1.743875723843392791e+02 1.588618349448991506e-07 8.478693737699703041e-215
6.437058055746852006e+02 6.426320779774077891e+02 6.409330008670103780e+02 6.386648252274952711e+02 6.358656701810797358e+02 6.325592072518810483e+02 6.287571018254684532e+02 6.244605277938904919e+02 6.196609618898434064e+02 6.143403666023227743e+02 6.084708236752097719e+02 6.020135909558572394e+02 5.949175158260587750e+02 5.871166505803124664e+02 5.785268170558197198e+02 5.690407145531256674e+02 5.585209248678312406e+02 5.467897702721728592e+02 5.336142927228943336e+02 5.186833816686028058e+02 5.015717264709041956e+02 4.816805558379704735e+02 4.581350254709427645e+02 4.295946093408646220e+02 3.938722147009674472e+02 3.470786690084519819e+02 2.813717250686477200e+02 1.773775815944405281e+02 8.273859264374428510e-07 5.286008913889500934e-215
6.456226961795310899e+02 6.444329827155210069e+02 6.426428105441312937e+02 6.403031963155953008e+02 6.374484019951188429e+02 6.340992273935859203e+02 6.302651802754593291e+02 6.259458010418687763e+02 6.211313228931838921e+02 6.158027660016525715e+02 6.099315016652584518e+02 6.034782665596944753e+02 5.963915455629972939e+02 5.886051692933305048e+02 5.800348710552635794e+02 5.705733970751242623e+02 5.600835248371956823e+02 5.483879458842452550e+02 5.352543016166757752e+02 5.203723678064236537e+02 5.033181447807328937e+02 4.834947972035099042e+02 4.600303980103818162e+02 4.315889818208208339e+02 3.959909908461181089e+02 3.493607518809806152e+02 2.838833484934738181e+02 1.802526298821031787e+02 4.062130083200128053e-06 8.070797809370609888e-215
