6.814069249610332779e-01 4.003965712591729584e+02 3.335537964150763202e-01 4.832173279828363093e+02 4.876018946134583198e-01
6.880868403473614503e-01 4.026056360999041317e+02 3.347872227891423025e-01 4.837682400376808687e+02 4.881222534571830751e-01
6.947667557336896227e-01 4.047928510226525987e+02 3.360174694534969198e-01 4.843128852176916439e+02 4.886377858895072923e-01
7.014466711200179061e-01 4.069583954721244368e+02 3.372444672903169849e-01 4.848513969684526614e+02 4.891485844979458486e-01
7.081265865063460785e-01 4.091024463634695962e+02 3.384681469218271954e-01 4.853839046080821049e+02 4.896547392033495094e-01
7.148065018926742509e-01 4.112251782027686886e+02 3.396884387642423175e-01 4.859105334936654685e+02 4.901563373616998898e-01
7.214864172790025343e-01 4.133267632056895309e+02 3.409052730832446976e-01 4.864314051794490865e+02 4.906534638610874910e-01
7.281663326653307067e-01 4.154073714142189147e+02 3.421185800509068398e-01 4.869466375672784011e+02 4.911462012141429301e-01
7.348462480516589901e-01 4.174671708113717159e+02 3.433282898039597963e-01 4.874563450497285544e+02 4.916346296461760468e-01
7.415261634379871625e-01 4.195063274337744019e+02 3.445343325033008441e-01 4.879606385374643196e+02 4.921188271453837415e-01
7.482060788243153349e-01 4.215250054820199352e+02 3.457366383946254840e-01 4.884596263768158337e+02 4.925988697798985294e-01
7.548859942106436183e-01 4.235233674286875498e+02 3.469351378700656907e-01 4.889534121675729352e+02 4.930748310985629268e-01
7.615659095969717907e-01 4.255015741239179761e+02 3.481297615307050175e-01 4.894420984035617721e+02 4.935467832170530311e-01
7.682458249832999631e-01 4.274597848984389543e+02 3.493204402498391037e-01 4.899257836067237690e+02 4.940147960442811681e-01
7.749257403696282465e-01 4.293981576639320110e+02 3.505071052368416429e-01 4.904045637601118415e+02 4.944789377202180591e-01
7.816056557559564189e-01 4.313168490106315858e+02 3.516896881014945353e-01 4.908785323427727008e+02 4.949392746389898456e-01
7.882855711422845912e-01 4.332160143020443002e+02 3.528681209186416701e-01 4.913477796995912854e+02 4.953958713973488082e-01
7.949654865286128747e-01 4.350958077635993959e+02 3.540423362964119636e-01 4.918123942614258226e+02 4.958487910330292570e-01
8.016454019149410470e-01 4.369563825865768081e+02 3.552122674242413347e-01 4.922724618614529959e+02 4.962980949531959896e-01
8.083253173012692194e-01 4.387978909836921275e+02 3.563778481705086598e-01 4.927280660181921803e+02 4.967438430220990631e-01
8.150052326875975028e-01 4.406204843009313095e+02 3.575390131142219818e-01 4.931792880170017952e+02 4.971860936125606090e-01
8.216851480739256752e-01 4.424243130815943914e+02 3.586956976254194740e-01 4.936262069880553440e+02 4.976249036553280214e-01
8.283650634602539586e-01 4.442095271409766610e+02 3.598478379292656681e-01 4.940688999809731854e+02 4.980603286863980461e-01
8.350449788465821310e-01 4.459762756505831476e+02 3.609953711546595168e-01 4.945074420362426508e+02 4.984924228924097478e-01
8.417248942329103034e-01 4.477247071912709089e+02 3.621382354130965875e-01 4.949419062535264970e+02 4.989212391542015568e-01
8.484048096192385868e-01 4.494549698265504958e+02 3.632763698493358673e-01 4.953723638569558148e+02 4.993468290886263206e-01
8.550847250055667592e-01 4.511672111617986047e+02 3.644097147026759131e-01 4.957988842577714763e+02 4.997692430887171744e-01
8.617646403918949316e-01 4.528615784015818235e+02 3.655382113647205888e-01 4.962215351150138645e+02 5.001885303622743972e-01
8.684445557782232150e-01 4.545382184045087683e+02 3.666618024341779525e-01 4.966403823943284124e+02 5.006047389689078919e-01
8.751244711645513874e-01 4.561972777275012731e+02 3.677804317774117648e-01 4.970554904237008031e+02 5.010179158556068435e-01
8.818043865508795598e-01 4.578389026806494257e+02 3.688940445713724814e-01 4.974669219459312330e+02 5.014281068909569594e-01
8.884843019372078432e-01 4.594632393630053571e+02 3.700025873613257965e-01 4.978747381690545240e+02 5.018353568980842283e-01
8.951642173235360156e-01 4.610704337026812709e+02 3.711060081075813200e-01 4.982789987928229039e+02 5.022397096873547628e-01
9.018441327098642990e-01 4.626606314914444624e+02 3.722042562319105019e-01 4.986797622104452330e+02 5.026412080797533211e-01
9.085240480961924714e-01 4.642339784155549864e+02 3.732972826616546835e-01 4.990770852433363416e+02 5.030398939496776300e-01
9.152039634825206438e-01 4.657906200828793999e+02 3.743850398714241301e-01 4.994710233307443445e+02 5.034358082498695541e-01
9.218838788688489272e-01 4.673307020463277581e+02 3.754674819222973414e-01 4.998616307129546499e+02 5.038289910295706830e-01
9.285637942551770996e-01 4.688543698236691739e+02 3.765445644984383167e-01 5.002489605640199102e+02 5.042194814501915756e-01
9.352437096415052720e-01 4.703617689137917637e+02 3.776162449410613853e-01 5.006330644959998608e+02 5.046073178486015776e-01
9.419236250278335554e-01 4.718530448094799112e+02 3.786824822796809320e-01 5.010139930566098769e+02 5.049925377309364416e-01
9.486035404141617278e-01 4.733283430067932613e+02 3.797432372605940021e-01 5.013917955567868034e+02 5.053751778119263127e-01
9.552834558004899002e-01 4.747878090111387337e+02 3.807984723725548193e-01 5.017665204309279261e+02 5.057552740071167285e-01
9.619633711868181836e-01 4.762315883584724361e+02 3.818481518534263541e-01 5.021382147904284352e+02 5.061328614987119501e-01
9.686432865731463560e-01 4.776598265278197459e+02 3.828922417874045525e-01 5.025069247648269197e+02 5.065079747288174783e-01
9.753232019594745283e-01 4.790726691008167677e+02 3.839307099774145193e-01 5.028726954591537037e+02 5.068806474263373163e-01
9.820031173458028118e-01 4.804702616089650746e+02 3.849635260902659062e-01 5.032355709836858750e+02 5.072509126266309121e-01
9.886830327321309841e-01 4.818527495864699404e+02 3.859906616128600532e-01 5.035955944827313715e+02 5.076188026904844275e-01
9.953629481184592676e-01 4.832202785509642240e+02 3.870120898683409028e-01 5.039528081622362947e+02 5.079843493224537321e-01
1.002042863504787329e+00 4.845729939849529160e+02 3.880277860220032182e-01 5.043072533165535560e+02 5.083475835885720162e-01
1.008722778891115501e+00 4.859110413294017690e+02 3.890377270831497647e-01 5.046589703542175585e+02 5.087085359334674317e-01
1.015402694277443674e+00 4.872345659546691650e+02 3.900418919078677549e-01 5.050079988228167736e+02 5.090672361969117432e-01
1.022082609663771846e+00 4.885437131463213518e+02 3.910402611928730510e-01 5.053543774330131555e+02 5.094237136298180868e-01
1.028762525050100241e+00 4.898386280802309898e+02 3.920328174737852112e-01 5.056981440817335169e+02 5.097779969097134822e-01
1.035442440436428413e+00 4.911194557992420187e+02 3.930195451156709985e-01 5.060393358745722594e+02 5.101301141557044172e-01
1.042122355822756585e+00 4.923863411872741835e+02 3.940004303031969246e-01 5.063779891474319470e+02 5.104800929429563761e-01
1.048802271209084758e+00 4.936394289421346002e+02 3.949754610280158396e-01 5.067141394874399225e+02 5.108279603167051874e-01
1.055482186595412930e+00 4.948788635470220356e+02 3.959446270738301576e-01 5.070478217531634186e+02 5.111737428058181765e-01
1.062162101981741325e+00 4.961047892408724920e+02 3.969079199992235352e-01 5.073790700941534055e+02 5.115174664359243284e-01
1.068842017368069497e+00 4.973173499876872938e+02 3.978653331183547026e-01 5.077079179698359326e+02 5.118591567421277855e-01
1.075521932754397669e+00 4.985166894449893675e+02 3.988168614796126499e-01 5.080343981677788179e+02 5.121988387813236621e-01
1.082201848140725842e+00 4.997029509315432279e+02 3.997625018423347498e-01 5.083585428213556270e+02 5.125365371441299445e-01
1.088881763527054014e+00 5.008762773944765740e+02 4.007022526516928473e-01 5.086803834268378637e+02 5.128722759664486874e-01
1.095561678913382186e+00 5.020368113759359403e+02 4.016361140118540063e-01 5.089999508599495357e+02 5.132060789406690526e-01
1.102241594299710581e+00 5.031846949794016837e+02 4.025640876575236615e-01 5.093172753918985336e+02 5.135379693265226253e-01
1.108921509686038753e+00 5.043200698357882743e+02 4.034861769239821427e-01 5.096323867049010801e+02 5.138679699616069962e-01
1.115601425072366926e+00 5.054430770694473267e+02 4.044023867157233165e-01 5.099453139072032286e+02 5.141961032715922642e-01
1.122281340458695098e+00 5.065538572641859787e+02 4.053127234738068130e-01 5.102560855476200459e+02 5.145223912801236699e-01
1.128961255845023270e+00 5.076525504294098141e+02 4.062171951420327498e-01 5.105647296296161812e+02 5.148468556184286893e-01
1.135641171231351665e+00 5.087392959664936711e+02 4.071158111320486439e-01 5.108712736640892444e+02 5.151695175304397134e-01
1.142321086617679837e+00 5.098142326354760030e+02 4.080085822874963686e-01 5.111757445037032994e+02 5.154903979028779837e-01
1.149001002004008010e+00 5.108774985221674569e+02 4.088955208473059599e-01 5.114781686581421241e+02 5.158095172314333121e-01
1.155680917390336182e+00 5.119292310057635973e+02 4.097766404082394121e-01 5.117785721041869920e+02 5.161268956729032631e-01
1.162360832776664354e+00 5.129695667270347030e+02 4.106519558867889330e-01 5.120769802937006716e+02 5.164425530312588553e-01
1.169040748162992527e+00 5.139986415571740963e+02 4.115214834805263067e-01 5.123734182291053685e+02 5.167565087691763370e-01
1.175720663549320921e+00 5.150165905673653697e+02 4.123852406290038353e-01 5.126679104507800275e+02 5.170687820158879067e-01
1.182400578935649094e+00 5.160235479991375769e+02 4.132432459742974018e-01 5.129604810651069329e+02 5.173793915782796127e-01
1.189080494321977266e+00 5.170196472355607966e+02 4.140955193212843555e-01 5.132511537328455233e+02 5.176883559436898929e-01
1.195760409708305438e+00 5.180050207733337402e+02 4.149420815977435950e-01 5.135399516904649317e+02 5.179956932892358923e-01
1.202440325094633611e+00 5.189798001958099576e+02 4.157829548143592291e-01 5.138268977581032004e+02 5.183014214883809867e-01
1.209120240480962005e+00 5.199441161470019779e+02 4.166181620247110806e-01 5.141120143495039656e+02 5.186055581177404505e-01
1.215800155867290178e+00 5.208980983065978307e+02 4.174477272853249765e-01 5.143953234816563054e+02 5.189081204636809552e-01
1.222480071253618350e+00 5.218418753660209859e+02 4.182716756158583737e-01 5.146768467841013717e+02 5.192091255287203388e-01
1.229159986639946522e+00 5.227755750055570161e+02 4.190900329594867135e-01 5.149566055079033049e+02 5.195085900377408583e-01
1.235839902026274695e+00 5.236993238725701758e+02 4.199028261435573395e-01 5.152346205343231986e+02 5.198065304440306900e-01
1.242519817412602867e+00 5.246132475608221739e+02 4.207100828405703763e-01 5.155109123832289697e+02 5.201029629351605621e-01
1.249199732798931262e+00 5.255174705909070099e+02 4.215118315295436346e-01 5.157855012212697829e+02 5.203979034387046232e-01
1.255879648185259434e+00 5.264121163918118782e+02 4.223081014578137782e-01 5.160584068698273086e+02 5.206913676278069891e-01
1.262559563571587606e+00 5.272973072836009578e+02 4.230989226033238793e-01 5.163296488127562043e+02 5.209833709266024071e-01
1.269239478957915779e+00 5.281731644612307264e+02 4.238843256374409951e-01 5.165992462039191651e+02 5.212739285154920355e-01
1.275919394344243951e+00 5.290398079794891828e+02 4.246643418883458976e-01 5.168672178745224528e+02 5.215630553362810007e-01
1.282599309730572124e+00 5.298973567386725563e+02 4.254390033056406617e-01 5.171335823402580445e+02 5.218507660971788420e-01
1.289279225116900518e+00 5.307459284733116647e+02 4.262083424225067141e-01 5.173983578082348913e+02 5.221370752776661739e-01
1.295959140503228690e+00 5.315856397380340468e+02 4.269723923248342490e-01 5.176615621836449463e+02 5.224219971332333401e-01
1.302639055889556863e+00 5.324166058985564405e+02 4.277311866146517039e-01 5.179232130762314910e+02 5.227055457000948646e-01
1.309318971275885035e+00 5.332389411216798862e+02 4.284847593775310548e-01 5.181833278077489240e+02 5.229877348000522286e-01
1.315998886662213208e+00 5.340527583667542331e+02 4.292331451500834838e-01 5.184419234186674430e+02 5.232685780443276924e-01
1.322678802048541602e+00 5.348581693781703734e+02 4.299763788882219329e-01 5.186990166706448235e+02 5.235480888372184838e-01
1.329358717434869774e+00 5.356552846788591751e+02 4.307144959362034231e-01 5.189546240534148183e+02 5.238262803811047919e-01
1.336038632821197947e+00 5.364442135647740315e+02 4.314475319964670708e-01 5.192087617916120053e+02 5.241031656803600836e-01
1.342718548207526119e+00 5.372250641003303144e+02 4.321755231002755715e-01 5.194614458507051040e+02 5.243787575450374883e-01
1.349398463593854292e+00 5.379979431147787636e+02 4.328985055791685910e-01 5.197126919442661119e+02 5.246530685948657124e-01
1.356078378980182464e+00 5.387629561994831420e+02 4.336165160372343341e-01 5.199625155415724294e+02 5.249261112637716442e-01
1.362758294366510858e+00 5.395202077060758938e+02 4.343295913242013473e-01 5.202109318708708088e+02 5.251978978044680169e-01
1.369438209752839031e+00 5.402698007454630442e+02 4.350377685093531066e-01 5.204579559169987988e+02 5.254684402914868713e-01
1.376118125139167203e+00 5.410118371876509400e+02 4.357410848562635608e-01 5.207036024232825184e+02 5.257377506229206077e-01
1.382798040525495376e+00 5.417464176623619778e+02 4.364395777983522962e-01 5.209478859014519685e+02 5.260058405233167811e-01
1.389477955911823548e+00 5.424736415604147624e+02 4.371332849152539946e-01 5.211908206407106263e+02 5.262727215477848164e-01
1.396157871298151942e+00 5.431936070358345887e+02 4.378222439099974661e-01 5.214324207119608445e+02 5.265384050859309717e-01
1.402837786684480115e+00 5.439064110086673054e+02 4.385064925869873176e-01 5.216726999679275423e+02 5.268029023653492127e-01
1.409517702070808287e+00 5.446121491684647253e+02 4.391860688307808180e-01 5.219116720328227075e+02 5.270662244552392073e-01
1.416197617457136460e+00 5.453109159784127087e+02 4.398610105856513575e-01 5.221493502297820442e+02 5.273283822722569791e-01
1.422877532843464632e+00 5.460028046800716766e+02 4.405313558359279513e-01 5.223857487260685275e+02 5.275893865350345102e-01
1.429557448229792804e+00 5.466879072987012478e+02 4.411971425870977459e-01 5.226208790240534654e+02 5.278492479180898478e-01
1.436237363616121199e+00 5.473663146491414864e+02 4.418584088476583682e-01 5.228547550302188256e+02 5.281079768381709005e-01
1.442917279002449371e+00 5.480381163422213149e+02 4.425151926117079082e-01 5.230873891296531610e+02 5.283655836214424806e-01
1.449597194388777543e+00 5.487034007916657856e+02 4.431675318422589882e-01 5.233187937929966438e+02 5.286220784410375906e-01
1.456277109775105716e+00 5.493622552214740153e+02 4.438154644552645411e-01 5.235489813074707399e+02 5.288774713304337238e-01
1.462957025161433888e+00 5.500147656737431134e+02 4.444590283043383105e-01 5.237779637804218282e+02 5.291317721860132606e-01
1.469636940547762283e+00 5.506610170169083176e+02 4.450982611661573052e-01 5.240057531427816002e+02 5.293849907695650225e-01
1.476316855934090455e+00 5.513010929543754628e+02 4.457332007265282225e-01 5.242323611524420812e+02 5.296371367107285399e-01
1.482996771320418627e+00 5.519350760335231598e+02 4.463638845671030753e-01 5.244577993975537993e+02 5.298882195093838066e-01
1.489676686706746800e+00 5.525630476550443291e+02 4.469903501527272560e-01 5.246820792997431226e+02 5.301382485379865228e-01
1.496356602093074972e+00 5.531850880826107186e+02 4.476126348194036653e-01 5.249052121172572924e+02 5.303872330438502702e-01
1.503036517479403145e+00 5.538012764528293701e+02 4.482307757628571365e-01 5.251272089480331715e+02 5.306351821513791700e-01
1.509716432865731539e+00 5.544116907854778447e+02 4.488448100276815067e-01 5.253480807326966442e+02 5.308821048642492491e-01
1.516396348252059711e+00 5.550164079939869453e+02 4.494547744970536773e-01 5.255678382574903935e+02 5.311280100675425109e-01
1.523076263638387884e+00 5.556155038961584296e+02 4.500607058829979579e-01 5.257864921571348304e+02 5.313729065298335996e-01
1.529756179024716056e+00 5.562090532250914521e+02 4.506626407171833160e-01 5.260040529176224027e+02 5.316168029052305011e-01
1.536436094411044229e+00 5.567971296403026145e+02 4.512606153422381028e-01 5.262205308789481251e+02 5.318597077353705016e-01
1.543116009797372623e+00 5.573798057390182521e+02 4.518546659035654334e-01 5.264359362377747402e+02 5.321016294513735145e-01
1.549795925183700795e+00 5.579571530676220164e+02 4.524448283416430128e-01 5.266502790500393303e+02 5.323425763757522189e-01
