2.397777777777777786e+00 4.846153846153846145e-01
2.412608695652173729e+00 4.876254180602006549e-01
2.427439613526570117e+00 4.906354515050166953e-01
2.442270531400966060e+00 4.936454849498327357e-01
2.457101449275362448e+00 4.966555183946488317e-01
2.471932367149758392e+00 4.996655518394648721e-01
2.486763285024154335e+00 5.026755852842809125e-01
2.501594202898550723e+00 5.056856187290970084e-01
2.516425120772946666e+00 5.086956521739129933e-01
2.531256038647343054e+00 5.117056856187290892e-01
2.546086956521738998e+00 5.147157190635451851e-01
2.560917874396135385e+00 5.177257525083611700e-01
2.575748792270531329e+00 5.207357859531772659e-01
2.590579710144927272e+00 5.237458193979932508e-01
2.605410628019323660e+00 5.267558528428093467e-01
2.620241545893719604e+00 5.297658862876254426e-01
2.635072463768115991e+00 5.327759197324414275e-01
2.649903381642511935e+00 5.357859531772575234e-01
2.664734299516908322e+00 5.387959866220735083e-01
2.679565217391304266e+00 5.418060200668896043e-01
2.694396135265700210e+00 5.448160535117057002e-01
2.709227053140096597e+00 5.478260869565216851e-01
2.724057971014492541e+00 5.508361204013377810e-01
2.738888888888888928e+00 5.538461538461538769e-01
2.753719806763284872e+00 5.568561872909698618e-01
2.768550724637681260e+00 5.598662207357859577e-01
2.783381642512077203e+00 5.628762541806019426e-01
2.798212560386473591e+00 5.658862876254180385e-01
2.813043478260869534e+00 5.688963210702341344e-01
2.827874396135265478e+00 5.719063545150501193e-01
2.842705314009661866e+00 5.749163879598662152e-01
2.857536231884057809e+00 5.779264214046822001e-01
2.872367149758454197e+00 5.809364548494982960e-01
2.887198067632850140e+00 5.839464882943143920e-01
2.902028985507246528e+00 5.869565217391303769e-01
2.916859903381642471e+00 5.899665551839464728e-01
2.931690821256038415e+00 5.929765886287625687e-01
2.946521739130434803e+00 5.959866220735785536e-01
2.961352657004830746e+00 5.989966555183946495e-01
2.976183574879227134e+00 6.020066889632106344e-01
2.991014492753623077e+00 6.050167224080267303e-01
3.005845410628019465e+00 6.080267558528428262e-01
3.020676328502415409e+00 6.110367892976588111e-01
3.035507246376811352e+00 6.140468227424749070e-01
3.050338164251207740e+00 6.170568561872910029e-01
3.065169082125603683e+00 6.200668896321069878e-01
3.080000000000000071e+00 6.230769230769230838e-01
3.094830917874396015e+00 6.260869565217390686e-01
3.109661835748792402e+00 6.290969899665551646e-01
3.124492753623188346e+00 6.321070234113712605e-01
3.139323671497584289e+00 6.351170568561872454e-01
3.154154589371980677e+00 6.381270903010033413e-01
3.168985507246376621e+00 6.411371237458193262e-01
3.183816425120773008e+00 6.441471571906354221e-01
3.198647342995168952e+00 6.471571906354515180e-01
3.213478260869565339e+00 6.501672240802675029e-01
3.228309178743961283e+00 6.531772575250835988e-01
3.243140096618357671e+00 6.561872909698996947e-01
3.257971014492753614e+00 6.591973244147156796e-01
3.272801932367149558e+00 6.622073578595317755e-01
3.287632850241545945e+00 6.652173913043477604e-01
3.302463768115941889e+00 6.682274247491638564e-01
3.317294685990338277e+00 6.712374581939799523e-01
3.332125603864734220e+00 6.742474916387959372e-01
3.346956521739130608e+00 6.772575250836120331e-01
3.361787439613526551e+00 6.802675585284280180e-01
3.376618357487922495e+00 6.832775919732441139e-01
3.391449275362318883e+00 6.862876254180602098e-01
3.406280193236714826e+00 6.892976588628761947e-01
3.421111111111111214e+00 6.923076923076922906e-01
3.435942028985507157e+00 6.953177257525083865e-01
3.450772946859903545e+00 6.983277591973243714e-01
3.465603864734299489e+00 7.013377926421404673e-01
3.480434782608695432e+00 7.043478260869564522e-01
3.495265700483091820e+00 7.073578595317725481e-01
3.510096618357487763e+00 7.103678929765886441e-01
3.524927536231884151e+00 7.133779264214046290e-01
3.539758454106280094e+00 7.163879598662207249e-01
3.554589371980676482e+00 7.193979933110368208e-01
3.569420289855072426e+00 7.224080267558528057e-01
3.584251207729468369e+00 7.254180602006689016e-01
3.599082125603864757e+00 7.284280936454848865e-01
3.613913043478260700e+00 7.314381270903009824e-01
3.628743961352657088e+00 7.344481605351170783e-01
3.643574879227053032e+00 7.374581939799330632e-01
3.658405797101449419e+00 7.404682274247491591e-01
3.673236714975845363e+00 7.434782608695651440e-01
3.688067632850241750e+00 7.464882943143812399e-01
3.702898550724637694e+00 7.494983277591973359e-01
3.717729468599033638e+00 7.525083612040133207e-01
3.732560386473430025e+00 7.555183946488294167e-01
3.747391304347825969e+00 7.585284280936455126e-01
3.762222222222222356e+00 7.615384615384614975e-01
3.777053140096618300e+00 7.645484949832775934e-01
3.791884057971014688e+00 7.675585284280935783e-01
3.806714975845410631e+00 7.705685618729096742e-01
3.821545893719806575e+00 7.735785953177257701e-01
3.836376811594202962e+00 7.765886287625417550e-01
3.851207729468598906e+00 7.795986622073578509e-01
3.866038647342995294e+00 7.826086956521738358e-01
3.880869565217391237e+00 7.856187290969899317e-01
3.895700483091787625e+00 7.886287625418060276e-01
3.910531400966183568e+00 7.916387959866220125e-01
3.925362318840579512e+00 7.946488294314381085e-01
3.940193236714975900e+00 7.976588628762542044e-01
3.955024154589371843e+00 8.006688963210701893e-01
3.969855072463768231e+00 8.036789297658862852e-01
3.984685990338164174e+00 8.066889632107022701e-01
3.999516908212560562e+00 8.096989966555183660e-01
4.014347826086956950e+00 8.127090301003344619e-01
4.029178743961352893e+00 8.157190635451504468e-01
4.044009661835748837e+00 8.187290969899665427e-01
4.058840579710144780e+00 8.217391304347825276e-01
4.073671497584540724e+00 8.247491638795986235e-01
4.088502415458937556e+00 8.277591973244147194e-01
4.103333333333333499e+00 8.307692307692307043e-01
4.118164251207729443e+00 8.337792642140468002e-01
4.132995169082125386e+00 8.367892976588628962e-01
4.147826086956521330e+00 8.397993311036788810e-01
4.162657004830918162e+00 8.428093645484949770e-01
4.177487922705314105e+00 8.458193979933109619e-01
4.192318840579710049e+00 8.488294314381270578e-01
4.207149758454105992e+00 8.518394648829431537e-01
4.221980676328502824e+00 8.548494983277591386e-01
4.236811594202898767e+00 8.578595317725752345e-01
4.251642512077294711e+00 8.608695652173913304e-01
4.266473429951690655e+00 8.638795986622073153e-01
4.281304347826086598e+00 8.668896321070234112e-01
4.296135265700483430e+00 8.698996655518393961e-01
4.310966183574879373e+00 8.729096989966554920e-01
4.325797101449275317e+00 8.759197324414715879e-01
4.340628019323671261e+00 8.789297658862875728e-01
4.355458937198068092e+00 8.819397993311036688e-01
4.370289855072464036e+00 8.849498327759196536e-01
4.385120772946859979e+00 8.879598662207357496e-01
4.399951690821255923e+00 8.909698996655518455e-01
4.414782608695651867e+00 8.939799331103678304e-01
4.429613526570048698e+00 8.969899665551839263e-01
4.444444444444444642e+00 9.000000000000000222e-01
